,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
112,Abdul Razzaq,KMDN Kulasekara,Misbah-ul-Haq,4,0,4,161,-43,18,12,5,3,0,,,19,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka
113,Abdul Razzaq,KMDN Kulasekara,Misbah-ul-Haq,2,0,2,163,-45,20,13,5,4,0,,,19,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka
114,Abdul Razzaq,KMDN Kulasekara,Misbah-ul-Haq,1,0,1,164,-46,21,14,5,5,0,,,19,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka
115,Misbah-ul-Haq,KMDN Kulasekara,Abdul Razzaq,1,0,1,165,-47,3,4,5,6,0,,,19,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka
116,Misbah-ul-Haq,SL Malinga,Abdul Razzaq,1,0,1,166,-48,4,5,5,1,0,,,20,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka
117,Abdul Razzaq,SL Malinga,Misbah-ul-Haq,4,0,4,170,-52,25,15,5,2,0,,,20,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka
118,Abdul Razzaq,SL Malinga,Misbah-ul-Haq,0,0,0,170,-52,25,16,5,3,0,,,20,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka
119,Abdul Razzaq,SL Malinga,Misbah-ul-Haq,0,1,1,171,-53,25,17,5,4,0,,,20,byes,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka
120,Misbah-ul-Haq,SL Malinga,Abdul Razzaq,0,0,0,171,-53,4,6,5,5,0,,,20,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka
121,Misbah-ul-Haq,SL Malinga,Abdul Razzaq,1,0,1,172,-54,5,7,5,6,0,,,20,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka
