,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,review,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
108,AT Carey,Mustafizur Rahman,DT Christian,0,0,0,105,22,11,11,4,1,19,0,,,,-,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
109,AT Carey,Mustafizur Rahman,DT Christian,1,0,1,106,21,12,12,4,2,19,0,,,,-,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
110,DT Christian,Mustafizur Rahman,AT Carey,0,0,0,106,21,5,3,4,3,19,0,,,,-,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
111,DT Christian,Mustafizur Rahman,AT Carey,0,0,0,106,21,5,4,4,4,19,0,,,,-,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
112,DT Christian,Mustafizur Rahman,AT Carey,0,0,0,106,21,5,5,4,5,19,0,,,,-,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
113,DT Christian,Mustafizur Rahman,AT Carey,0,0,0,106,21,5,6,4,6,19,0,,,,-,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
114,AT Carey,Mahedi Hasan,DT Christian,6,0,6,112,15,18,13,4,1,20,0,,,,-,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
115,AT Carey,Mahedi Hasan,DT Christian,1,0,1,113,14,19,14,4,2,20,0,,,,-,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
116,DT Christian,Mahedi Hasan,AT Carey,0,0,0,113,14,5,7,4,3,20,0,,,,-,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
117,DT Christian,Mahedi Hasan,AT Carey,1,1,2,115,12,6,8,4,4,20,0,,,,noballs,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
118,AT Carey,Mahedi Hasan,DT Christian,1,0,1,116,11,20,15,4,5,20,0,,,,-,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
119,DT Christian,Mahedi Hasan,AT Carey,0,0,0,116,11,6,9,4,6,20,0,,,,-,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
120,DT Christian,Mahedi Hasan,AT Carey,1,0,1,117,10,7,10,4,7,20,0,,,,-,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh
