,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
103,AT Carey,Shoriful Islam,DT Christian,1,0,1,95,32,6,8,4,-,2.0,17,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
104,DT Christian,Shoriful Islam,AT Carey,1,0,1,96,31,1,1,4,-,3.0,17,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
105,AT Carey,Shoriful Islam,DT Christian,4,0,4,100,27,10,9,4,-,4.0,17,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
106,AT Carey,Shoriful Islam,DT Christian,1,0,1,101,26,11,10,4,-,5.0,17,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
107,DT Christian,Shoriful Islam,AT Carey,4,0,4,105,22,5,2,4,-,6.0,17,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
108,AT Carey,Mustafizur Rahman,DT Christian,0,0,0,105,22,11,11,4,-,1.0,18,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
109,AT Carey,Mustafizur Rahman,DT Christian,1,0,1,106,21,12,12,4,-,2.0,18,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
110,DT Christian,Mustafizur Rahman,AT Carey,0,0,0,106,21,5,3,4,-,3.0,18,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
111,DT Christian,Mustafizur Rahman,AT Carey,0,0,0,106,21,5,4,4,-,4.0,18,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
112,DT Christian,Mustafizur Rahman,AT Carey,0,0,0,106,21,5,5,4,-,5.0,18,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
113,DT Christian,Mustafizur Rahman,AT Carey,0,0,0,106,21,5,6,4,-,6.0,18,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
114,AT Carey,Mahedi Hasan,DT Christian,6,0,6,112,15,18,13,4,-,1.0,19,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
115,AT Carey,Mahedi Hasan,DT Christian,1,0,1,113,14,19,14,4,-,2.0,19,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
116,DT Christian,Mahedi Hasan,AT Carey,0,0,0,113,14,5,7,4,-,3.0,19,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
117,DT Christian,Mahedi Hasan,AT Carey,1,1,2,115,12,6,8,4,noballs,3.0,19,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
118,AT Carey,Mahedi Hasan,DT Christian,1,0,1,116,11,20,15,4,-,4.0,19,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
119,DT Christian,Mahedi Hasan,AT Carey,0,0,0,116,11,6,9,4,-,5.0,19,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
120,DT Christian,Mahedi Hasan,AT Carey,1,0,1,117,10,7,10,4,-,6.0,19,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-06,Bangladesh,Australia,Bangladesh,False,117
