,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
105,S Prasanna,Mustafizur Rahman,MDKJ Perera,0,0,0,139,16,8,6,3,2,18,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh
106,S Prasanna,Mustafizur Rahman,MDKJ Perera,0,0,0,139,16,8,7,3,3,18,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh
107,S Prasanna,Mustafizur Rahman,MDKJ Perera,1,0,1,140,15,9,8,3,4,18,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh
108,MDKJ Perera,Mustafizur Rahman,S Prasanna,1,0,1,141,14,77,52,3,5,18,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh
109,S Prasanna,Mustafizur Rahman,MDKJ Perera,6,0,6,147,8,15,9,3,6,18,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh
110,MDKJ Perera,Taskin Ahmed,S Prasanna,0,0,0,147,8,77,53,4,1,19,-,caught,MDKJ Perera,Soumya Sarkar,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh
111,S Prasanna,Taskin Ahmed,NLTC Perera,0,0,0,147,8,15,10,4,2,19,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh
112,S Prasanna,Taskin Ahmed,NLTC Perera,6,0,6,153,2,21,11,4,3,19,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh
113,S Prasanna,Taskin Ahmed,NLTC Perera,1,0,1,154,1,22,12,4,4,19,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh
114,NLTC Perera,Taskin Ahmed,S Prasanna,4,0,4,158,-3,4,1,4,5,19,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh
