,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
110,DL Vettori,Saeed Ajmal,NL McCullum,1,0,1,106,,25,27,6,2,-,17,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
111,NL McCullum,Saeed Ajmal,DL Vettori,1,0,1,107,,1,1,6,3,-,17,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
112,DL Vettori,Saeed Ajmal,NL McCullum,0,0,0,107,,25,28,6,4,-,17,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
113,DL Vettori,Saeed Ajmal,NL McCullum,6,0,6,113,,31,29,6,5,-,17,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
114,DL Vettori,Saeed Ajmal,NL McCullum,1,0,1,114,,32,30,6,6,-,17,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
115,DL Vettori,Mohammad Amir,NL McCullum,2,0,2,116,,34,31,6,1,-,18,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
116,DL Vettori,Mohammad Amir,NL McCullum,0,1,1,117,,34,32,6,2,noballs,18,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
117,DL Vettori,Mohammad Amir,NL McCullum,1,0,1,118,,35,33,6,3,-,18,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
118,NL McCullum,Mohammad Amir,DL Vettori,0,0,0,118,,1,2,6,4,-,18,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
119,NL McCullum,Mohammad Amir,DL Vettori,2,0,2,120,,3,3,6,5,-,18,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
120,NL McCullum,Mohammad Amir,DL Vettori,0,0,0,120,,3,4,6,6,-,18,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
121,NL McCullum,Mohammad Amir,DL Vettori,2,0,2,122,,5,5,6,7,-,18,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
122,DL Vettori,Saeed Ajmal,NL McCullum,0,1,1,123,,35,34,6,1,wides,19,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
123,DL Vettori,Saeed Ajmal,NL McCullum,2,0,2,125,,37,35,6,2,-,19,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
124,DL Vettori,Saeed Ajmal,NL McCullum,1,0,1,126,,38,36,6,3,-,19,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
125,NL McCullum,Saeed Ajmal,DL Vettori,0,0,0,126,,5,6,6,4,-,19,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
126,NL McCullum,Saeed Ajmal,DL Vettori,0,0,0,126,,5,7,6,5,-,19,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
127,NL McCullum,Saeed Ajmal,DL Vettori,1,0,1,127,,6,8,7,6,-,19,run out,DL Vettori,Mohammad Sami;Saeed Ajmal,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
128,NL McCullum,Saeed Ajmal,IG Butler,6,0,6,133,,12,9,7,7,-,19,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,True,133
