,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
97,HH Pandya,IS Sodhi,SA Yadav,0,0,0,74,25,1,3,4,2,15,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
98,HH Pandya,IS Sodhi,SA Yadav,1,0,1,75,24,2,4,4,3,15,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
99,SA Yadav,IS Sodhi,HH Pandya,1,0,1,76,23,15,24,4,4,15,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
100,HH Pandya,IS Sodhi,SA Yadav,0,0,0,76,23,2,5,4,5,15,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
101,HH Pandya,IS Sodhi,SA Yadav,1,0,1,77,22,3,6,4,6,15,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
102,HH Pandya,MS Chapman,SA Yadav,0,0,0,77,22,3,7,4,1,16,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
103,HH Pandya,MS Chapman,SA Yadav,0,0,0,77,22,3,8,4,2,16,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
104,HH Pandya,MS Chapman,SA Yadav,0,1,1,78,21,3,9,4,3,16,legbyes,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
105,SA Yadav,MS Chapman,HH Pandya,1,0,1,79,20,16,25,4,4,16,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
106,HH Pandya,MS Chapman,SA Yadav,1,0,1,80,19,4,10,4,5,16,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
107,SA Yadav,MS Chapman,HH Pandya,2,0,2,82,17,18,26,4,6,16,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
108,HH Pandya,MJ Santner,SA Yadav,1,0,1,83,16,5,11,4,1,17,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
109,SA Yadav,MJ Santner,HH Pandya,1,0,1,84,15,19,27,4,2,17,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
110,HH Pandya,MJ Santner,SA Yadav,1,0,1,85,14,6,12,4,3,17,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
111,SA Yadav,MJ Santner,HH Pandya,1,0,1,86,13,20,28,4,4,17,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
112,HH Pandya,MJ Santner,SA Yadav,0,0,0,86,13,6,13,4,5,17,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
113,HH Pandya,MJ Santner,SA Yadav,1,0,1,87,12,7,14,4,6,17,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
114,HH Pandya,LH Ferguson,SA Yadav,0,0,0,87,12,7,15,4,1,18,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
115,HH Pandya,LH Ferguson,SA Yadav,1,0,1,88,11,8,16,4,2,18,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
116,SA Yadav,LH Ferguson,HH Pandya,0,0,0,88,11,20,29,4,3,18,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
117,SA Yadav,LH Ferguson,HH Pandya,1,0,1,89,10,21,30,4,4,18,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
118,HH Pandya,LH Ferguson,SA Yadav,4,0,4,93,6,12,17,4,5,18,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
119,HH Pandya,LH Ferguson,SA Yadav,1,0,1,94,5,13,18,4,6,18,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
120,HH Pandya,BM Tickner,SA Yadav,1,0,1,95,4,14,19,4,1,19,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
121,SA Yadav,BM Tickner,HH Pandya,0,0,0,95,4,21,31,4,2,19,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
122,SA Yadav,BM Tickner,HH Pandya,1,0,1,96,3,22,32,4,3,19,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
123,HH Pandya,BM Tickner,SA Yadav,1,0,1,97,2,15,20,4,4,19,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
124,SA Yadav,BM Tickner,HH Pandya,4,0,4,101,-2,26,33,4,5,19,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand,101
