,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
100,Ibrahim Zadran,AM Fernando,Najibullah Zadran,4,0,4,145,38,38,35,2,6,16,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
101,Najibullah Zadran,M Theekshana,Ibrahim Zadran,1,0,1,146,37,2,2,2,1,17,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
102,Ibrahim Zadran,M Theekshana,Najibullah Zadran,0,0,0,146,37,38,36,2,2,17,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
103,Ibrahim Zadran,M Theekshana,Najibullah Zadran,1,0,1,147,36,39,37,2,3,17,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
104,Najibullah Zadran,M Theekshana,Ibrahim Zadran,1,0,1,148,35,3,3,2,4,17,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
105,Ibrahim Zadran,M Theekshana,Najibullah Zadran,1,0,1,149,34,40,38,2,5,17,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
106,Najibullah Zadran,M Theekshana,Ibrahim Zadran,1,0,1,150,33,4,4,2,6,17,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
107,Najibullah Zadran,D Madushanka,Ibrahim Zadran,1,0,1,151,32,5,5,2,1,18,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
108,Ibrahim Zadran,D Madushanka,Najibullah Zadran,0,0,0,151,32,40,39,3,2,18,-,caught,Ibrahim Zadran,AM Fernando,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
109,Najibullah Zadran,D Madushanka,Mohammad Nabi,6,0,6,157,26,11,6,3,3,18,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
110,Najibullah Zadran,D Madushanka,Mohammad Nabi,4,0,4,161,22,15,7,3,4,18,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
111,Najibullah Zadran,D Madushanka,Mohammad Nabi,1,0,1,162,21,16,8,3,5,18,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
112,Mohammad Nabi,D Madushanka,Najibullah Zadran,0,1,1,163,20,0,1,3,6,18,noballs,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
113,Mohammad Nabi,D Madushanka,Najibullah Zadran,0,0,0,163,20,0,2,3,7,18,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
114,Najibullah Zadran,M Theekshana,Mohammad Nabi,1,0,1,164,19,17,9,3,1,19,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
115,Mohammad Nabi,M Theekshana,Najibullah Zadran,1,0,1,165,18,1,3,3,2,19,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
116,Najibullah Zadran,M Theekshana,Mohammad Nabi,0,1,1,166,17,17,10,3,3,19,legbyes,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
117,Mohammad Nabi,M Theekshana,Najibullah Zadran,0,0,0,166,17,1,4,4,4,19,-,caught and bowled,Mohammad Nabi,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
118,Rashid Khan,M Theekshana,Najibullah Zadran,0,0,0,166,17,0,1,5,5,19,-,run out,Najibullah Zadran,BKG Mendis;PWH de Silva,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
119,Karim Janat,M Theekshana,Rashid Khan,0,0,0,166,17,0,1,5,6,19,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
120,Rashid Khan,AM Fernando,Karim Janat,0,0,0,166,17,0,2,5,1,20,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
121,Rashid Khan,AM Fernando,Karim Janat,0,0,0,166,17,0,3,5,2,20,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
122,Rashid Khan,AM Fernando,Karim Janat,0,0,0,166,17,0,4,5,3,20,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
123,Rashid Khan,AM Fernando,Karim Janat,2,0,2,168,15,2,5,5,4,20,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
124,Rashid Khan,AM Fernando,Karim Janat,6,0,6,174,9,8,6,5,5,20,-,0,,,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
125,Rashid Khan,AM Fernando,Karim Janat,1,0,1,175,8,9,7,6,6,20,-,run out,Rashid Khan,P Nissanka;BKG Mendis,,field,Sri Lanka,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Sri Lanka_2022-09-03,Sri Lanka,Afghanistan,Sri Lanka
