,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
115,DJ Bravo,Wahab Riaz,JE Taylor,0,0,0,103,40,47,50,8,2,0,,,18,-,field,Pakistan,1,Dubai International Cricket Stadium,2016,09,Pakistan_West Indies_2016-09-23,Pakistan,West Indies,Pakistan,115
116,DJ Bravo,Wahab Riaz,JE Taylor,0,0,0,103,40,47,51,8,3,0,,,18,-,field,Pakistan,1,Dubai International Cricket Stadium,2016,09,Pakistan_West Indies_2016-09-23,Pakistan,West Indies,Pakistan,115
117,DJ Bravo,Wahab Riaz,JE Taylor,6,0,6,109,34,53,52,8,4,0,,,18,-,field,Pakistan,1,Dubai International Cricket Stadium,2016,09,Pakistan_West Indies_2016-09-23,Pakistan,West Indies,Pakistan,115
118,DJ Bravo,Wahab Riaz,JE Taylor,1,0,1,110,33,54,53,8,5,0,,,18,-,field,Pakistan,1,Dubai International Cricket Stadium,2016,09,Pakistan_West Indies_2016-09-23,Pakistan,West Indies,Pakistan,115
119,JE Taylor,Wahab Riaz,DJ Bravo,2,0,2,112,31,21,21,8,6,0,,,18,-,field,Pakistan,1,Dubai International Cricket Stadium,2016,09,Pakistan_West Indies_2016-09-23,Pakistan,West Indies,Pakistan,115
120,DJ Bravo,Sohail Tanvir,JE Taylor,0,1,1,113,30,54,54,8,1,0,,,19,wides,field,Pakistan,1,Dubai International Cricket Stadium,2016,09,Pakistan_West Indies_2016-09-23,Pakistan,West Indies,Pakistan,115
121,DJ Bravo,Sohail Tanvir,JE Taylor,1,0,1,114,29,55,55,8,2,0,,,19,-,field,Pakistan,1,Dubai International Cricket Stadium,2016,09,Pakistan_West Indies_2016-09-23,Pakistan,West Indies,Pakistan,115
122,JE Taylor,Sohail Tanvir,DJ Bravo,0,0,0,114,29,21,22,9,3,bowled,JE Taylor,,19,-,field,Pakistan,1,Dubai International Cricket Stadium,2016,09,Pakistan_West Indies_2016-09-23,Pakistan,West Indies,Pakistan,115
123,S Badree,Sohail Tanvir,DJ Bravo,1,0,1,115,28,1,1,9,4,0,,,19,-,field,Pakistan,1,Dubai International Cricket Stadium,2016,09,Pakistan_West Indies_2016-09-23,Pakistan,West Indies,Pakistan,115
124,DJ Bravo,Sohail Tanvir,S Badree,0,0,0,115,28,55,56,9,5,0,,,19,-,field,Pakistan,1,Dubai International Cricket Stadium,2016,09,Pakistan_West Indies_2016-09-23,Pakistan,West Indies,Pakistan,115
125,DJ Bravo,Sohail Tanvir,S Badree,0,0,0,115,28,55,57,10,6,caught,DJ Bravo,Umar Akmal,19,-,field,Pakistan,1,Dubai International Cricket Stadium,2016,09,Pakistan_West Indies_2016-09-23,Pakistan,West Indies,Pakistan,115
