,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
116,N Pooran,L Ngidi,FA Allen,1,0,1,149,18,23,25,6,6,18,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
117,N Pooran,A Nortje,FA Allen,1,0,1,150,17,24,26,6,1,19,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
118,FA Allen,A Nortje,N Pooran,1,0,1,151,16,2,3,6,2,19,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
119,N Pooran,A Nortje,FA Allen,2,0,2,153,14,26,27,6,3,19,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
120,N Pooran,A Nortje,FA Allen,0,0,0,153,14,26,28,6,4,19,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
121,N Pooran,A Nortje,FA Allen,0,0,0,153,14,26,29,7,5,19,-,lbw,N Pooran,,"{'by': 'West Indies', 'umpire': 'JS Wilson', 'batter': 'N Pooran', 'decision': 'struck down'}",field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
122,DJ Bravo,A Nortje,FA Allen,0,0,0,153,14,0,1,7,6,19,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
123,FA Allen,K Rabada,DJ Bravo,0,1,1,154,13,2,4,7,1,20,wides,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
124,FA Allen,K Rabada,DJ Bravo,0,0,0,154,13,2,5,7,2,20,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
125,FA Allen,K Rabada,DJ Bravo,4,0,4,158,9,6,6,7,3,20,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
126,FA Allen,K Rabada,DJ Bravo,0,0,0,158,9,6,7,7,4,20,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
127,FA Allen,K Rabada,DJ Bravo,2,0,2,160,7,8,8,7,5,20,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
128,FA Allen,K Rabada,DJ Bravo,0,0,0,160,7,8,9,7,6,20,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
129,FA Allen,K Rabada,DJ Bravo,6,0,6,166,1,14,10,7,7,20,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa,166
