,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
105,CU Jayasinghe,AJ McKay,S Randiv,1,0,1,79,41,6,14,7,1,-,0,,,18,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
106,S Randiv,AJ McKay,CU Jayasinghe,2,0,2,81,39,2,2,7,2,-,0,,,18,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
107,S Randiv,AJ McKay,CU Jayasinghe,4,0,4,85,35,6,3,7,3,-,0,,,18,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
108,S Randiv,AJ McKay,CU Jayasinghe,0,0,0,85,35,6,4,8,4,-,caught,S Randiv,BB McCullum,18,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
109,SL Malinga,AJ McKay,CU Jayasinghe,0,0,0,85,35,0,1,8,5,-,0,,,18,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
110,SL Malinga,AJ McKay,CU Jayasinghe,0,0,0,85,35,0,2,8,6,-,0,,,18,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
111,CU Jayasinghe,TG Southee,SL Malinga,0,0,0,85,35,6,15,9,1,-,run out,SL Malinga,TG Southee,19,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
112,CU Jayasinghe,TG Southee,BAW Mendis,1,0,1,86,34,7,16,9,2,-,0,,,19,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
113,BAW Mendis,TG Southee,CU Jayasinghe,0,0,0,86,34,0,1,9,3,-,0,,,19,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
114,BAW Mendis,TG Southee,CU Jayasinghe,0,0,0,86,34,0,2,9,4,-,0,,,19,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
115,BAW Mendis,TG Southee,CU Jayasinghe,1,0,1,87,33,1,3,9,5,-,0,,,19,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
116,CU Jayasinghe,TG Southee,BAW Mendis,1,0,1,88,32,8,17,9,6,-,0,,,19,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
117,CU Jayasinghe,AJ McKay,BAW Mendis,1,0,1,89,31,9,18,9,1,-,0,,,20,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
118,BAW Mendis,AJ McKay,CU Jayasinghe,1,1,2,91,29,2,4,9,2,noballs,0,,,20,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
119,CU Jayasinghe,AJ McKay,BAW Mendis,0,0,0,91,29,9,19,9,3,-,0,,,20,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
120,CU Jayasinghe,AJ McKay,BAW Mendis,0,1,1,92,28,9,20,9,4,byes,0,,,20,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
121,BAW Mendis,AJ McKay,CU Jayasinghe,0,0,0,92,28,2,5,10,5,-,bowled,BAW Mendis,,20,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand
