,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
113,Mohammad Nawaz (3),AL Phehlukwayo,Faheem Ashraf,1,0,1,126,18,9,15,6,4,-,0,,,17,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
114,Faheem Ashraf,AL Phehlukwayo,Mohammad Nawaz (3),1,0,1,127,17,6,8,6,5,-,0,,,17,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
115,Mohammad Nawaz (3),AL Phehlukwayo,Faheem Ashraf,0,1,1,128,16,9,16,6,6,legbyes,0,,,17,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
116,Faheem Ashraf,AL Phehlukwayo,Mohammad Nawaz (3),1,0,1,129,15,7,9,6,7,-,0,,,17,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
117,Faheem Ashraf,SSB Magala,Mohammad Nawaz (3),0,0,0,129,15,7,10,6,1,-,0,,,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
118,Faheem Ashraf,SSB Magala,Mohammad Nawaz (3),0,0,0,129,15,7,11,7,2,-,caught,Faheem Ashraf,AK Markram,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
119,Hasan Ali,SSB Magala,Mohammad Nawaz (3),0,0,0,129,15,0,1,7,3,-,0,,,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
120,Hasan Ali,SSB Magala,Mohammad Nawaz (3),0,0,0,129,15,0,2,7,4,-,0,,,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
121,Hasan Ali,SSB Magala,Mohammad Nawaz (3),0,1,1,130,14,0,3,7,5,noballs,0,,,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
122,Hasan Ali,SSB Magala,Mohammad Nawaz (3),1,1,2,132,12,1,4,7,6,noballs,0,,,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
123,Mohammad Nawaz (3),SSB Magala,Hasan Ali,6,0,6,138,6,15,17,7,7,-,0,,,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
124,Mohammad Nawaz (3),SSB Magala,Hasan Ali,1,0,1,139,5,16,18,7,8,-,0,,,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
125,Mohammad Nawaz (3),LB Williams,Hasan Ali,1,0,1,140,4,17,19,7,1,-,0,,,19,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
126,Hasan Ali,LB Williams,Mohammad Nawaz (3),1,0,1,141,3,2,5,7,2,-,0,,,19,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
127,Mohammad Nawaz (3),LB Williams,Hasan Ali,2,0,2,143,1,19,20,7,3,-,0,,,19,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
128,Mohammad Nawaz (3),LB Williams,Hasan Ali,0,0,0,143,1,19,21,7,4,-,0,,,19,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
129,Mohammad Nawaz (3),LB Williams,Hasan Ali,6,0,6,149,-5,25,22,7,5,-,0,,,19,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa,149
