,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
104,GH Dockrell,Naveen-ul-Haq,GJ Delany,2,0,2,112,10,15,12,5,1,-,18,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-11,Ireland,Ireland,Afghanistan,125
105,GH Dockrell,Naveen-ul-Haq,GJ Delany,0,0,0,112,10,15,13,5,2,-,18,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-11,Ireland,Ireland,Afghanistan,125
106,GH Dockrell,Naveen-ul-Haq,GJ Delany,1,0,1,113,9,16,14,5,3,-,18,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-11,Ireland,Ireland,Afghanistan,125
107,GJ Delany,Naveen-ul-Haq,GH Dockrell,1,0,1,114,8,1,2,5,4,-,18,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-11,Ireland,Ireland,Afghanistan,125
108,GH Dockrell,Naveen-ul-Haq,GJ Delany,1,0,1,115,7,17,15,5,5,-,18,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-11,Ireland,Ireland,Afghanistan,125
109,GJ Delany,Naveen-ul-Haq,GH Dockrell,0,0,0,115,7,1,3,5,6,-,18,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-11,Ireland,Ireland,Afghanistan,125
110,GH Dockrell,Fazalhaq Farooqi,GJ Delany,1,0,1,116,6,18,16,5,1,-,19,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-11,Ireland,Ireland,Afghanistan,125
111,GJ Delany,Fazalhaq Farooqi,GH Dockrell,1,0,1,117,5,2,4,5,2,-,19,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-11,Ireland,Ireland,Afghanistan,125
112,GH Dockrell,Fazalhaq Farooqi,GJ Delany,1,0,1,118,4,19,17,5,3,-,19,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-11,Ireland,Ireland,Afghanistan,125
113,GJ Delany,Fazalhaq Farooqi,GH Dockrell,1,0,1,119,3,3,5,5,4,-,19,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-11,Ireland,Ireland,Afghanistan,125
114,GH Dockrell,Fazalhaq Farooqi,GJ Delany,0,0,0,119,3,19,18,5,5,-,19,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-11,Ireland,Ireland,Afghanistan,125
115,GH Dockrell,Fazalhaq Farooqi,GJ Delany,6,0,6,125,-3,25,19,5,6,-,19,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-11,Ireland,Ireland,Afghanistan,125
