,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
108,MR Marsh,SS Cottrell,DT Christian,0,0,0,163,-22,73,44,5,4,-,17,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
109,MR Marsh,SS Cottrell,DT Christian,1,0,1,164,-23,74,45,5,5,-,17,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
110,DT Christian,SS Cottrell,MR Marsh,1,0,1,165,-24,7,4,5,6,-,17,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
111,MR Marsh,SS Cottrell,DT Christian,1,0,1,166,-25,75,46,5,7,-,17,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
112,MR Marsh,FA Allen,DT Christian,0,0,0,166,-25,75,47,6,1,-,18,caught,MR Marsh,N Pooran,"{'by': 'West Indies', 'umpire': 'GO Brathwaite', 'batter': 'MR Marsh', 'decision': 'upheld'}",bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
113,MA Starc,FA Allen,DT Christian,0,0,0,166,-25,0,1,6,2,-,18,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
114,MA Starc,FA Allen,DT Christian,1,0,1,167,-26,1,2,6,3,-,18,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
115,DT Christian,FA Allen,MA Starc,0,0,0,167,-26,7,5,6,4,-,18,0,,,"{'by': 'Australia', 'umpire': 'GO Brathwaite', 'batter': 'DT Christian', 'decision': 'upheld'}",bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
116,MA Starc,FA Allen,DT Christian,1,0,1,168,-27,2,3,6,5,-,18,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
117,DT Christian,FA Allen,MA Starc,0,0,0,168,-27,7,6,6,6,-,18,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
118,MA Starc,SS Cottrell,DT Christian,1,0,1,169,-28,3,4,6,1,-,19,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
119,DT Christian,SS Cottrell,MA Starc,0,0,0,169,-28,7,7,6,2,-,19,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
120,DT Christian,SS Cottrell,MA Starc,1,0,1,170,-29,8,8,6,3,-,19,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
121,MA Starc,SS Cottrell,DT Christian,4,0,4,174,-33,7,5,6,4,-,19,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
122,MA Starc,SS Cottrell,DT Christian,1,0,1,175,-34,8,6,6,5,-,19,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
123,DT Christian,SS Cottrell,MA Starc,1,0,1,176,-35,9,9,6,6,-,19,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
124,DT Christian,FA Allen,MA Starc,2,0,2,178,-37,11,10,6,1,-,20,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
125,DT Christian,FA Allen,MA Starc,6,0,6,184,-43,17,11,6,2,-,20,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
126,DT Christian,FA Allen,MA Starc,0,0,0,184,-43,17,12,6,3,-,20,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
127,DT Christian,FA Allen,MA Starc,4,0,4,188,-47,21,13,6,4,-,20,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
128,DT Christian,FA Allen,MA Starc,1,0,1,189,-48,22,14,6,5,-,20,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
129,MA Starc,FA Allen,DT Christian,0,0,0,189,-48,8,7,6,6,-,20,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,189
