,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
111,Soumya Sarkar,Haris Rauf,Mahmudullah,1,0,1,124,14,5,2,4,7,18,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
112,Soumya Sarkar,Shaheen Shah Afridi,Mahmudullah,1,0,1,125,13,6,3,4,1,19,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
113,Mahmudullah,Shaheen Shah Afridi,Soumya Sarkar,0,1,1,126,12,11,9,4,2,19,legbyes,0,,,"{'by': 'Pakistan', 'umpire': 'Shozab Raza', 'batter': 'Mahmudullah', 'decision': 'struck down'}",bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
114,Soumya Sarkar,Shaheen Shah Afridi,Mahmudullah,1,0,1,127,11,7,4,4,3,19,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
115,Mahmudullah,Shaheen Shah Afridi,Soumya Sarkar,0,1,1,128,10,11,10,4,4,19,legbyes,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
116,Soumya Sarkar,Shaheen Shah Afridi,Mahmudullah,0,0,0,128,10,7,5,5,5,19,-,bowled,Soumya Sarkar,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
117,Mohammad Mithun,Shaheen Shah Afridi,Mahmudullah,0,0,0,128,10,0,1,5,6,19,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
118,Mahmudullah,Haris Rauf,Mohammad Mithun,2,0,2,130,8,13,11,5,1,20,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
119,Mahmudullah,Haris Rauf,Mohammad Mithun,1,0,1,131,7,14,12,5,2,20,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
120,Mohammad Mithun,Haris Rauf,Mahmudullah,4,0,4,135,3,4,2,5,3,20,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
121,Mohammad Mithun,Haris Rauf,Mahmudullah,1,0,1,136,2,5,3,5,4,20,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
122,Mahmudullah,Haris Rauf,Mohammad Mithun,4,0,4,140,-2,18,13,5,5,20,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
123,Mahmudullah,Haris Rauf,Mohammad Mithun,1,0,1,141,-3,19,14,5,6,20,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan
