,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
108,Mahmudullah,Haris Rauf,Afif Hossain,1,0,1,119,,11,8,3,4,17,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
109,Afif Hossain,Haris Rauf,Mahmudullah,0,0,0,119,,9,11,4,5,17,-,bowled,Afif Hossain,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
110,Soumya Sarkar,Haris Rauf,Mahmudullah,4,0,4,123,,4,1,4,6,17,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
111,Soumya Sarkar,Haris Rauf,Mahmudullah,1,0,1,124,,5,2,4,7,17,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
112,Soumya Sarkar,Shaheen Shah Afridi,Mahmudullah,1,0,1,125,,6,3,4,1,18,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
113,Mahmudullah,Shaheen Shah Afridi,Soumya Sarkar,0,1,1,126,,11,9,4,2,18,legbyes,0,,,"{'by': 'Pakistan', 'umpire': 'Shozab Raza', 'batter': 'Mahmudullah', 'decision': 'struck down'}",bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
114,Soumya Sarkar,Shaheen Shah Afridi,Mahmudullah,1,0,1,127,,7,4,4,3,18,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
115,Mahmudullah,Shaheen Shah Afridi,Soumya Sarkar,0,1,1,128,,11,10,4,4,18,legbyes,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
116,Soumya Sarkar,Shaheen Shah Afridi,Mahmudullah,0,0,0,128,,7,5,5,5,18,-,bowled,Soumya Sarkar,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
117,Mohammad Mithun,Shaheen Shah Afridi,Mahmudullah,0,0,0,128,,0,1,5,6,18,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
118,Mahmudullah,Haris Rauf,Mohammad Mithun,2,0,2,130,,13,11,5,1,19,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
119,Mahmudullah,Haris Rauf,Mohammad Mithun,1,0,1,131,,14,12,5,2,19,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
120,Mohammad Mithun,Haris Rauf,Mahmudullah,4,0,4,135,,4,2,5,3,19,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
121,Mohammad Mithun,Haris Rauf,Mahmudullah,1,0,1,136,,5,3,5,4,19,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
122,Mahmudullah,Haris Rauf,Mohammad Mithun,4,0,4,140,,18,13,5,5,19,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
123,Mahmudullah,Haris Rauf,Mohammad Mithun,1,0,1,141,,19,14,5,6,19,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
