,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
102,Mahmudullah,SL Malinga,Mosaddek Hossain,4,0,4,127,5,27,20,5,1,-,0,,,17,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
103,Mahmudullah,SL Malinga,Mosaddek Hossain,1,0,1,128,4,28,21,5,2,-,0,,,17,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
104,Mosaddek Hossain,SL Malinga,Mahmudullah,1,0,1,129,3,21,21,5,3,-,0,,,17,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
105,Mahmudullah,SL Malinga,Mosaddek Hossain,1,0,1,130,2,29,22,5,4,-,0,,,17,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
106,Mosaddek Hossain,SL Malinga,Mahmudullah,0,0,0,130,2,21,22,5,5,-,0,,,17,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
107,Mosaddek Hossain,SL Malinga,Mahmudullah,1,0,1,131,1,22,23,5,6,-,0,,,17,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
108,Mosaddek Hossain,JRMVB Sanjaya,Mahmudullah,1,0,1,132,0,23,24,5,1,-,0,,,18,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
109,Mahmudullah,JRMVB Sanjaya,Mosaddek Hossain,1,0,1,133,-1,30,23,5,2,-,0,,,18,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
110,Mosaddek Hossain,JRMVB Sanjaya,Mahmudullah,1,0,1,134,-2,24,25,5,3,-,0,,,18,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
111,Mahmudullah,JRMVB Sanjaya,Mosaddek Hossain,0,0,0,134,-2,30,24,5,4,-,0,,,18,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
112,Mahmudullah,JRMVB Sanjaya,Mosaddek Hossain,1,0,1,135,-3,31,25,5,5,-,0,,,18,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
113,Mosaddek Hossain,JRMVB Sanjaya,Mahmudullah,4,0,4,139,-7,28,26,5,6,-,0,,,18,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
114,Mahmudullah,SL Malinga,Mosaddek Hossain,0,0,0,139,-7,31,26,6,1,-,bowled,Mahmudullah,,19,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
115,Mashrafe Mortaza,SL Malinga,Mosaddek Hossain,2,0,2,141,-9,2,1,6,2,-,0,,,19,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
116,Mashrafe Mortaza,SL Malinga,Mosaddek Hossain,0,1,1,142,-10,2,2,6,3,wides,0,,,19,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
117,Mashrafe Mortaza,SL Malinga,Mosaddek Hossain,1,0,1,143,-11,3,3,6,4,-,0,,,19,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
118,Mosaddek Hossain,SL Malinga,Mashrafe Mortaza,0,0,0,143,-11,28,27,6,5,-,0,,,19,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
119,Mosaddek Hossain,SL Malinga,Mashrafe Mortaza,2,0,2,145,-13,30,28,6,6,-,0,,,19,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
120,Mosaddek Hossain,SL Malinga,Mashrafe Mortaza,1,0,1,146,-14,31,29,6,7,-,0,,,19,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
121,Mosaddek Hossain,KMDN Kulasekara,Mashrafe Mortaza,1,0,1,147,-15,32,30,6,1,-,0,,,20,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
122,Mashrafe Mortaza,KMDN Kulasekara,Mosaddek Hossain,1,0,1,148,-16,4,4,6,2,-,0,,,20,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
123,Mosaddek Hossain,KMDN Kulasekara,Mashrafe Mortaza,1,0,1,149,-17,33,31,6,3,-,0,,,20,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
124,Mashrafe Mortaza,KMDN Kulasekara,Mosaddek Hossain,4,0,4,153,-21,8,5,6,4,-,0,,,20,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
125,Mashrafe Mortaza,KMDN Kulasekara,Mosaddek Hossain,1,0,1,154,-22,9,6,6,5,-,0,,,20,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
126,Mosaddek Hossain,KMDN Kulasekara,Mashrafe Mortaza,1,0,1,155,-23,34,32,6,6,-,0,,,20,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,155
