,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
106,Mahmudullah,T Panyangara,Anamul Haque,4,0,4,121,10,8,3,5,5,17,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
107,Mahmudullah,T Panyangara,Anamul Haque,0,0,0,121,10,8,4,6,6,17,-,caught,Mahmudullah,LM Jongwe,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
108,Anamul Haque,N Madziva,Mashrafe Mortaza,0,0,0,121,10,42,46,6,1,18,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
109,Anamul Haque,N Madziva,Mashrafe Mortaza,0,1,1,122,9,42,47,6,2,18,legbyes,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
110,Mashrafe Mortaza,N Madziva,Anamul Haque,0,0,0,122,9,0,1,7,3,18,-,bowled,Mashrafe Mortaza,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
111,Arafat Sunny,N Madziva,Anamul Haque,1,0,1,123,8,1,1,7,4,18,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
112,Anamul Haque,N Madziva,Arafat Sunny,1,0,1,124,7,43,48,7,5,18,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
113,Arafat Sunny,N Madziva,Anamul Haque,1,0,1,125,6,2,2,7,6,18,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
114,Arafat Sunny,T Panyangara,Anamul Haque,0,0,0,125,6,2,3,7,1,19,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
115,Arafat Sunny,T Panyangara,Anamul Haque,0,0,0,125,6,2,4,7,2,19,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
116,Arafat Sunny,T Panyangara,Anamul Haque,2,0,2,127,4,4,5,7,3,19,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
117,Arafat Sunny,T Panyangara,Anamul Haque,0,1,1,128,3,4,6,7,4,19,noballs,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
118,Arafat Sunny,T Panyangara,Anamul Haque,1,0,1,129,2,5,7,7,5,19,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
119,Anamul Haque,T Panyangara,Arafat Sunny,1,0,1,130,1,44,49,7,6,19,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
120,Arafat Sunny,T Panyangara,Anamul Haque,0,0,0,130,1,5,8,8,7,19,-,caught,Arafat Sunny,LM Jongwe,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
121,Mustafizur Rahman,N Madziva,Anamul Haque,1,0,1,131,0,1,1,8,1,20,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
122,Anamul Haque,N Madziva,Mustafizur Rahman,0,0,0,131,0,44,50,8,2,20,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
123,Anamul Haque,N Madziva,Mustafizur Rahman,2,0,2,133,-2,46,51,8,3,20,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
124,Anamul Haque,N Madziva,Mustafizur Rahman,1,0,1,134,-3,47,52,9,4,20,-,run out,Anamul Haque,SC Williams;RW Chakabva,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
125,Al-Amin Hossain,N Madziva,Mustafizur Rahman,0,0,0,134,-3,0,1,9,5,20,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
126,Al-Amin Hossain,N Madziva,Mustafizur Rahman,1,0,1,135,-4,1,2,9,6,20,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
